week,region,bing_spend,google_non_brand_spend,google-search-brand_spend,fb-ig_spend,twitter_spend,youtube_spend,tiktok_spend,amg_spend,SB_spend,SD_spend,SPA_spend,SPA_brand_spend,SB_brand_spend,SD_brand_spend,bing_impression,google_non_brand_impression,google-search-brand_impression,fb-ig_impression,twitter_impression,youtube_impression,tiktok_impression,amg_impression,SB_impression,SD_impression,SPA_impression,SPA_brand_impression,SB_brand_impression,SD_brand_impression,total_rev,dtc_rev,amz_rev
2023/3/5,MEA,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,127880,0,0,0,0,305090.8,0,0
2023/3/5,CA,0,2122,5614,2108,0,0,410,459,0,339,0,0,0,0,0,280579,196832,274474,0,0,570536,59943,0,149889,0,0,0,0,1076361.35,45247.18,1031114.17
2023/3/5,GLOBAL_PPS-EU,0,44414,7300,125733,0,2198,0,3201,0,0,0,0,0,55,0,1850955,37330,18425553,0,173758,0,2247688,0,0,0,0,0,10699,659752.87,289512.35,370240.52
2023/3/5,GLOBAL_PPS-Other,0,0,0,2177,0,0,0,746,0,2792,0,0,0,0,0,0,0,327527,0,0,0,377407,0,778471,0,0,0,0,0,0,0
2023/3/5,US_Anker,2920,8422,21070,19250,2167,1992,0,55344,0,1775,0,0,0,0,209995,1745521,159871,1671134,1102627,217788,0,6667023,0,381197,0,0,0,0,7445783.65,199915.31,7245868.34
2023/3/5,US_Soundcore,0,4449,4417,16863,0,0,0,2981,905,4894,0,0,0,340,0,833107,32069,877495,0,0,0,547630,148482,1481667,0,0,0,59935,2762779.43,44997.79,2717781.64
2023/3/5,Spark,0,1712,1376,0,0,0,0,0,0,0,0,0,0,0,0,123894,10067,0,0,0,0,0,0,0,0,0,0,0,640659.88,3747.78,636912.1
2023/3/5,US_Eufy,489,6832,36065,94476,0,3441,4043,25448,2461,1781,0,0,0,0,81403,607555,1732779,5857037,0,412752,719873,3695285,276757,403065,0,0,0,0,4780329.01,724639.31,4055689.7
2023/3/5,ANZ,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,121020.05,9533.66,111486.39
2023/3/5,UK_IE,1560,9218,14742,6944,0,0,0,4983,0,168,0,0,0,0,160047,1739345,144535,956719,0,0,0,877195,0,39747,0,0,0,0,2375460.97,307516.59,2067944.38
2023/3/5,Other,0,3341,2007,5582,0,0,1810,6241,0,5102,0,0,0,0,0,206404,25888,1527372,0,0,779394,2987916,0,3438134,0,0,0,0,366640.47,91754.73,274885.74
2023/3/5,DBNX,732,23254,26535,32616,0,2084,0,10216,0,1152,0,0,0,570,13120,4962143,299741,4721880,0,490606,0,1235791,0,514404,0,0,0,85386,3545345.32,516999.63,3028345.69
2023/3/12,GLOBAL_PPS-Other,0,0,0,805,0,0,0,0,0,1354,0,0,0,0,0,0,0,122955,0,0,0,0,0,342800,0,0,0,0,0,0,0
2023/3/12,US_Anker,3676,12235,21526,21769,1418,0,20962,74275,0,1790,0,0,0,0,318820,2774319,159311,1788927,604475,0,3221936,7885570,0,381136,0,0,0,0,7205103.9,247899.11,6957204.79
2023/3/12,UK_IE,1693,10535,17984,30098,0,0,1655,4979,0,271,0,0,0,0,158130,1706734,150487,4005555,0,0,504136,875050,0,64197,0,0,0,0,2570560.27,283176.13,2287384.14
2023/3/12,Other,0,3110,1405,6050,0,0,3253,4186,0,6701,0,0,0,0,0,205916,23217,1400637,0,0,2558276,2339163,0,5360065,0,0,0,0,343823.63,97124.1,246699.53
2023/3/12,Spark,0,2441,1002,0,0,0,0,0,0,0,0,0,0,0,0,240608,8089,0,0,0,0,0,0,0,0,0,0,0,564737.32,2555.48,562181.84
2023/3/12,US_Soundcore,0,4651,4253,18277,0,0,6045,4554,916,5374,0,0,0,365,0,665183,30271,2606839,0,0,1181416,660505,144073,1670470,0,0,0,53880,2903196.31,75143.99,2828052.32
2023/3/12,DBNX,690,23351,27721,55455,0,2083,961,8835,0,2126,0,0,0,606,8829,3612304,290867,7155951,0,437347,272683,1447758,0,1169234,0,0,0,97015,3238697.13,486713.05,2751984.08
2023/3/12,US_Eufy,505,7516,39035,88746,0,4553,8531,35683,3568,2013,0,0,0,0,75977,1123913,1927592,5102117,0,483195,1520831,4828337,403773,539755,0,0,0,0,4273289.84,609531.41,3663758.43
2023/3/12,ANZ,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,148240.22,10093.57,138146.65
2023/3/12,GLOBAL_PPS-EU,0,44301,8134,136137,0,0,0,1669,0,0,0,0,0,70,0,1932372,36569,15777673,0,0,0,903897,0,0,0,0,0,5171,837994.46,380763.37,457231.09
2023/3/12,GLOBAL_PPS-US,0,32139,8642,73697,5540,0,8310,11738,0,813,0,0,0,0,0,1847919,23854,6614588,2956786,0,1283514,5383488,0,72007,0,0,0,0,1415952.69,472487.61,943465.08
2023/3/12,CA,0,3101,3871,3240,0,0,90,532,143,400,0,0,0,0,0,272645,114201,339393,0,0,122209,56606,9474,171355,0,0,0,0,1045482.54,36936.52,1008546.02
2023/3/12,MEA,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,153481,0,0,0,0,340162.16,0,0
2023/3/19,GLOBAL_PPS-EU,0,45465,9766,136875,0,0,3667,8259,0,0,0,0,0,92,0,3151966,41375,14443298,0,0,988977,2934300,0,0,0,0,0,2729,1206212.02,544255.42,661956.6
2023/3/19,GLOBAL_PPS-Other,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,286631,0,0,0,0,0,0,0
2023/3/19,UK_IE,881,10789,19249,35767,0,0,2141,10282,0,366,0,0,0,0,104497,1795485,171621,4870728,0,0,579855,2226033,0,87070,0,0,0,0,2278708.76,274625.65,2004083.11
2023/3/19,GLOBAL_PPS-US,0,28952,13752,49208,5552,0,17622,19317,0,677,0,0,0,0,0,1978052,33073,2610226,2649111,0,2845218,8621411,0,84689,0,0,0,0,1500594.27,521677.09,978917.18
2023/3/19,US_Soundcore,0,4364,4097,2053,0,0,8843,4710,1097,4622,0,0,0,301,0,535687,28095,398510,0,0,2069279,720875,142941,1478638,0,0,0,47606,2677159.72,75973.3,2601186.42
2023/3/19,US_Anker,751,10553,21477,43896,1317,0,12038,77682,0,1485,0,0,0,0,51591,1672336,166418,3503359,619230,0,1991177,9694938,0,371805,0,0,0,0,7417577.3,328440.5,7089136.8
2023/3/19,Spark,0,1736,936,0,0,0,0,0,0,0,0,0,0,0,0,218793,7673,0,0,0,0,0,0,0,0,0,0,0,599977.33,1680.63,598296.7
2023/3/19,CA,0,3322,3930,4186,0,0,0,494,244,510,0,0,0,0,0,291094,41380,361199,0,0,0,57343,22239,248630,0,0,0,0,1048263.84,40244.19,1008019.65
2023/3/19,MEA,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,118415,0,0,0,0,230269.78,0,0
2023/3/19,DBNX,220,24785,28940,36643,0,2060,7553,18210,0,2680,0,0,0,426,3359,3232642,302899,4512905,0,381604,3023676,4498755,0,1306492,0,0,0,81098,3433811.27,524766.16,2909045.11
2023/3/19,Other,0,2915,1313,6939,0,0,2806,3070,0,8224,0,0,0,0,0,204545,21314,1636645,0,0,4052235,1704868,0,4611748,0,0,0,0,239667.61,125831.54,113836.07
2023/3/19,ANZ,0,0,46,0,0,0,0,0,0,839,0,0,0,0,0,0,700,0,0,0,0,0,0,417973,0,0,0,0,180179.17,11373.85,168805.32
2023/3/19,US_Eufy,538,16358,45115,163622,0,37856,6099,91882,3420,2161,0,0,0,0,61567,1475378,2044469,10754599,0,4377243,1391569,11958824,325751,728705,0,0,0,0,4836307.4,731417.32,4104890.08
2023/3/26,US_Soundcore,0,4014,4155,8173,0,0,7262,4150,1117,5193,0,0,0,304,0,498303,28847,917940,0,0,1253328,641306,128267,1357238,0,0,0,52640,2606456.09,52322.74,2554133.35
2023/3/26,DBNX,37,25298,28995,25871,0,0,3344,19396,0,2650,0,0,0,816,4585,3542306,317898,3469982,0,0,1109399,4646299,0,1137642,0,0,0,116598,5057731.64,470479.86,4587251.78
2023/3/26,US_Anker,0,11919,24717,27342,1649,0,2207,76804,0,1859,0,0,0,0,0,1619756,166418,2515471,613889,0,326171,8486351,0,472728,0,0,0,0,7078927.15,316660.62,6762266.53
2023/3/26,CA,0,3188,3170,4216,0,0,0,5,171,637,0,0,0,0,0,138876,35160,384769,0,0,0,485,27270,272227,0,0,0,0,1068401.38,44214.8,1024186.58
2023/3/26,UK_IE,1058,10050,19488,28999,0,0,982,14309,0,370,0,0,0,0,212827,1763431,184923,3928684,0,0,315439,2850184,0,79715,0,0,0,0,3238403.27,254315.29,2984087.98
2023/3/26,Other,0,3152,1222,11398,0,0,143,9758,456,9410,0,0,0,0,0,844420,20872,2803041,0,0,68749,3674562,91288,4710106,0,0,0,0,173471.94,117400.64,56071.3
2023/3/26,GLOBAL_PPS-EU,0,51445,9091,97046,0,0,8502,9015,0,0,0,0,0,63,0,3524144,40935,9749505,0,0,3589663,2823711,0,0,0,0,0,3783,1226891.07,535624.56,691266.51
2023/3/26,GLOBAL_PPS-Other,0,0,0,787,0,0,0,4422,0,4507,0,0,0,0,0,0,0,156261,0,0,0,1555468,0,954971,0,0,0,0,0,0,0
2023/3/26,US_Eufy,582,22800,38998,185235,0,46762,2868,124133,4064,2198,0,0,0,0,47438,2445536,175780,11687836,0,6788448,786508,14311041,362295,795546,0,0,0,0,5030381.49,726652.09,4303729.4
2023/3/26,Spark,0,1662,1345,0,0,0,0,0,0,122,0,0,0,0,0,228673,9928,0,0,0,0,0,0,211717,0,0,0,0,1013690.63,3840.68,1009849.95
2023/3/26,ANZ,0,0,48,0,0,0,0,0,0,2302,0,0,0,0,0,0,681,0,0,0,0,0,0,1534378,0,0,0,0,180497.69,11791.56,168706.13
2023/3/26,GLOBAL_PPS-US,0,32086,11994,57322,5557,0,3613,16693,0,901,0,0,0,0,0,2018791,19088,1768749,3144027,0,614052,23204759,0,67064,0,0,0,0,1636933.6,560868.34,1076065.26
2023/3/26,MEA,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,146428,0,0,0,0,303708.54,0,0
2023/4/2,ANZ,0,0,26,0,0,0,0,0,0,1967,0,0,0,0,0,0,582,0,0,0,0,0,0,1927801,0,0,0,0,126651.95,17374.1,109277.85
2023/4/2,GLOBAL_PPS-EU,0,34672,7939,39816,0,0,9454,0,0,0,0,0,0,59,0,2114697,27624,6087519,0,0,3686343,5,0,0,0,0,0,5912,791682.56,369493.87,422188.69
2023/4/2,US_Soundcore,0,2828,4177,45264,0,0,63722,16671,1498,5718,0,0,0,709,0,444722,30013,5564344,0,0,12314749,1947511,169037,1755537,0,0,0,97976,2857907.95,75295.33,2782612.62
2023/4/2,UK_IE,256,9358,17263,13879,0,0,0,4472,0,212,0,0,0,0,49476,1607210,161422,2078255,0,0,0,853022,0,45089,0,0,0,0,2152050.34,229514.71,1922535.63
2023/4/2,CA,0,3026,3792,4200,0,0,0,0,119,512,0,0,0,0,0,64041,39903,435315,0,0,0,0,23051,302146,0,0,0,0,990476.43,38978.23,951498.2
2023/4/2,MEA,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,151274,0,0,0,0,304421.19,0,0
2023/4/2,GLOBAL_PPS-Other,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,17,0,223934,0,0,0,0,0,0,0
2023/4/2,Other,0,3268,711,3972,0,9,348,2745,0,6605,0,0,0,0,0,587283,14409,989129,0,1023,107096,1247020,0,3449068,0,0,0,0,129903.13,93147.99,36755.14
2023/4/2,Spark,0,1928,985,0,0,0,0,0,0,230,0,0,0,0,0,267816,6806,0,0,0,0,0,0,304779,0,0,0,0,568612.51,2570.38,566042.13
2023/4/2,US_Anker,0,6993,22393,5960,2397,0,0,65478,0,1523,0,0,0,0,0,1481700,161331,886555,1856996,0,0,7280066,0,384014,0,0,0,0,6455653.51,204113.54,6251539.97
2023/4/2,DBNX,171,25202,28503,13922,0,0,0,17343,0,1633,0,0,0,497,6205,3732126,277756,1757955,0,0,0,3170415,0,809926,0,0,0,82931,2722249.01,367940.77,2354308.24
2023/4/2,GLOBAL_PPS-US,0,20220,9391,19161,4755,0,0,5054,0,928,0,0,0,0,0,984057,15179,2326586,4123751,0,0,19387169,0,72770,0,0,0,0,751094.16,201406.08,549688.08
2023/4/2,US_Eufy,5,22845,43065,154788,0,53876,5779,68596,4683,2208,0,0,0,0,790,2700850,163985,9092501,0,5624640,814903,8672436,525238,760045,0,0,0,0,5192465.38,818234.27,4374231.11
2023/4/9,US_Anker,0,5870,25907,12779,4226,0,0,85334,0,760,0,0,0,0,0,1182607,166850,1580633,2907215,0,0,8819068,0,217193,0,0,0,0,6991149.86,214407.63,6776742.23
2023/4/9,US_Eufy,0,23375,36747,98649,0,14612,1634,45930,4638,1555,0,0,0,0,0,3297472,139426,5325702,0,1438781,406014,6044197,485609,443587,0,0,0,0,4695925.87,663384.9,4032540.97
2023/4/9,CA,0,3885,2587,3068,0,0,0,0,102,532,0,0,0,0,0,252608,32150,327013,0,0,0,0,20635,233481,0,0,0,0,1043849.35,49481.72,994367.63
2023/4/9,GLOBAL_PPS-US,0,19918,9681,29070,4347,0,0,8284,0,939,0,0,0,0,0,1150658,16119,4107326,3172053,0,0,37999742,0,111575,0,0,0,0,875816.75,246712.14,629104.61
2023/4/9,Other,0,3643,794,4143,0,0,0,3911,0,5370,0,0,0,0,0,906876,16489,1019864,0,0,0,1835054,0,2294039,0,0,0,0,156331.23,79405.47,76925.76
2023/4/9,MEA,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,276893,0,0,0,0,338593.83,0,0
2023/4/9,UK_IE,184,9867,16707,21615,0,0,0,5138,0,216,0,0,0,0,31550,1785854,144912,3834284,0,0,0,1032985,0,53401,0,0,0,0,2402611.1,248371.57,2154239.53
2023/4/9,Spark,0,2516,898,0,0,0,0,0,0,232,0,0,0,0,0,365612,7046,0,0,0,0,0,0,601178,0,0,0,0,631594.42,4051.01,627543.41
2023/4/9,US_Soundcore,0,2504,3984,64084,0,0,76319,17045,1590,5573,0,0,0,663,0,418956,34530,7832340,0,0,17088579,1811781,172238,1546783,0,0,0,148896,2901919.27,67551.7,2834367.57
2023/4/9,ANZ,0,0,40,0,0,0,0,0,0,2015,0,0,0,0,0,0,649,0,0,0,0,0,0,1921996,0,0,0,0,130435.13,17675.99,112759.14
2023/4/9,DBNX,114,25358,27156,19423,0,0,0,15949,0,1670,0,0,0,542,3315,3523767,299865,3152601,0,0,0,3192765,0,724715,0,0,0,93427,3211899.37,429757.67,2782141.7
2023/4/9,GLOBAL_PPS-EU,0,39516,8932,47937,0,0,0,12606,0,0,0,0,0,65,0,3484207,33816,9408133,0,0,0,5513277,0,0,0,0,0,6394,783912.91,350050.46,433862.45
2023/4/9,GLOBAL_PPS-Other,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,209669,0,0,0,0,0,0,0
2023/4/16,US_Soundcore,0,4022,3167,42340,0,0,70363,13567,1596,4866,0,0,0,429,0,509083,27003,4474939,0,0,12948763,1357380,173680,1568034,0,0,0,108080,2991348.6,59631.44,2931717.16
2023/4/16,CA,0,3132,2099,3515,0,0,0,0,105,557,0,0,0,0,0,233374,23250,377457,0,0,0,0,24694,321452,0,0,0,0,1068367.59,44635.47,1023732.12
2023/4/16,DBNX,103,22243,24904,19720,0,0,0,11058,0,1652,0,0,0,598,1673,2913875,261259,2818987,0,0,0,1548948,0,903523,0,0,0,127222,3352566.71,403582.92,2948983.79
2023/4/16,GLOBAL_PPS-EU,0,47162,11663,49711,0,0,0,11604,0,0,0,0,0,86,0,3885342,28603,5890135,0,0,0,2685236,0,0,0,0,0,3311,1152642.75,521179.53,631463.22
2023/4/16,GLOBAL_PPS-US,0,28259,10788,39048,4149,0,0,12320,294,914,0,0,0,0,0,1671805,12924,2109289,2949511,0,0,17684852,11930,126015,0,0,0,0,1342285.05,422835.44,919449.61
2023/4/16,ANZ,0,0,38,0,0,0,0,0,0,2041,0,0,0,0,0,0,696,0,0,0,0,0,0,2008144,0,0,0,0,135241.35,13904.06,121337.29
2023/4/16,US_Anker,1,7401,20632,23506,2682,0,0,99828,0,1061,0,0,0,0,81,996683,147270,2781032,1561373,0,0,8973636,0,243888,0,0,0,0,6747521.38,217890.24,6529631.14
2023/4/16,Other,0,2110,349,4024,0,0,59,9423,0,4141,0,0,0,0,0,241233,10522,989086,0,0,34272,3687160,0,1901574,0,0,0,0,122963.57,100584.68,22378.89
2023/4/16,GLOBAL_PPS-Other,0,0,0,315,0,0,0,1294,0,3004,0,0,0,0,0,0,0,57131,0,0,0,398246,0,660248,0,0,0,0,0,0,0
2023/4/16,US_Eufy,5,21494,15832,101024,0,4639,0,32387,4582,1620,0,0,0,0,979,3164798,103602,4969832,0,526316,0,2524744,450189,363164,0,0,0,0,4811780.09,696496.68,4115283.41
2023/4/16,MEA,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,411653,0,0,0,0,285352.17,0,0
2023/4/16,Spark,0,1533,635,0,0,0,0,0,0,231,0,0,0,0,0,223912,5779,0,0,0,0,0,0,558147,0,0,0,0,645427.82,4151.08,641276.74
2023/4/16,UK_IE,208,8727,13426,19131,0,0,0,6102,0,205,0,0,0,0,22465,1649012,116183,2808749,0,0,0,1288074,0,31329,0,0,0,0,2340978.21,228562.58,2112415.63
2023/4/23,Spark,0,834,689,0,0,0,0,0,0,196,0,0,0,0,0,96061,5329,0,0,0,0,0,0,279395,0,0,0,0,633065.72,5583.84,627481.88
2023/4/23,GLOBAL_PPS-EU,0,55879,10710,48711,0,0,0,14643,0,0,0,0,0,0,0,4450450,26006,5814279,0,0,0,2135234,0,0,0,0,0,0,1312139.25,585803.78,726335.47
2023/4/23,US_Eufy,0,21074,11773,83377,0,22,0,38542,4733,2098,0,0,0,0,0,2722929,75500,5149840,0,3065,0,4225318,463948,498193,0,0,0,0,5476483.99,770232.37,4706251.62
2023/4/23,ANZ,0,0,52,0,0,0,0,0,0,2110,0,0,0,0,0,0,739,0,0,0,0,0,0,1631397,0,0,0,0,128249.18,17538.25,110710.93
2023/4/23,Other,0,1745,505,4181,0,0,658,9785,118,330,0,0,0,0,0,129270,11144,872792,0,0,147874,3356856,13579,236362,0,0,0,0,135504.48,113752.38,21752.1
2023/4/23,MEA,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,548732,0,0,0,0,283596.78,0,0
2023/4/23,GLOBAL_PPS-US,0,34393,9558,45876,5341,0,0,12621,790,909,0,0,0,0,0,2090506,11107,2592772,4134636,0,0,8475258,31503,121160,0,0,0,0,1258423.94,368534.3,889889.64
2023/4/23,US_Soundcore,0,4286,2921,17212,0,0,10777,10932,1663,4296,0,0,0,370,0,387082,23875,988542,0,0,1574497,1417919,172230,1775149,0,0,0,65512,3412970.56,64277.02,3348693.54
2023/4/23,DBNX,0,21504,21671,21146,0,0,0,18130,0,1635,0,0,0,456,0,2740888,220302,3047243,0,0,0,3050253,0,678722,0,0,0,87360,3234881.28,467168.56,2767712.72
2023/4/23,UK_IE,0,11173,15061,19551,0,0,739,11056,0,139,0,0,0,0,0,2037906,115825,2712630,0,0,137976,2324134,0,36373,0,0,0,0,2704847.83,267569.07,2437278.76
2023/4/23,CA,0,2044,2558,3115,0,0,0,0,150,536,0,0,0,0,0,190232,27343,389061,0,0,0,0,21051,338870,0,0,0,0,1111638.36,50441.79,1061196.57
2023/4/23,US_Anker,0,13554,20931,38617,4793,0,2000,92637,0,2573,0,0,0,0,0,1370410,144801,4040017,3087468,0,311795,7935991,0,603961,0,0,0,0,6782807.36,217903.84,6564903.52
2023/4/23,GLOBAL_PPS-Other,0,0,0,370,0,0,0,1341,0,3147,0,0,0,0,0,0,0,66906,0,0,0,435842,0,760007,0,0,0,0,0,0,0
2023/4/30,MEA,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,533763,0,0,0,0,287990.37,0,0
2023/4/30,US_Soundcore,0,4067,3749,18775,0,0,2853,7778,1644,4260,0,0,0,591,0,329426,26320,1099561,0,0,798513,875402,196150,1537238,0,0,0,94530,2757892.28,45387.3,2712504.98
2023/4/30,DBNX,0,22856,20873,25023,0,0,0,14336,0,1909,0,0,0,618,0,2608232,216094,3974511,0,0,0,1900815,0,787290,0,0,0,86597,3384270.19,441845.83,2942424.36
2023/4/30,GLOBAL_PPS-US,0,24127,8100,20607,3542,0,0,3551,455,936,0,0,0,0,0,2299292,8556,1673803,3401496,0,0,3509203,29558,121179,0,0,0,0,819933.54,250993.16,568940.38
2023/4/30,Spark,0,729,876,0,0,0,0,0,0,233,0,0,0,0,0,98339,6106,0,0,0,0,0,0,422766,0,0,0,0,632476.29,3811.72,628664.57
2023/4/30,GLOBAL_PPS-EU,0,41228,9854,26713,0,0,0,2,0,0,0,0,0,0,0,3153283,25380,3362679,0,0,0,306,0,0,0,0,0,0,915878.31,365425.97,550452.34
2023/4/30,UK_IE,0,11284,18686,19077,0,0,2597,11496,0,219,0,0,0,0,0,1923866,134509,2868258,0,0,581833,1999741,0,38700,0,0,0,0,2544022.94,251030.19,2292992.75
2023/4/30,US_Eufy,0,20638,13860,62207,0,0,0,45100,4842,1860,0,0,0,0,0,2719684,81814,3970944,0,0,0,5469220,480355,500466,0,0,0,0,4725846.13,561532.73,4164313.4
2023/4/30,CA,0,3636,2588,2818,0,0,0,0,155,531,0,0,0,0,0,469256,29014,356119,0,0,0,0,18536,332052,0,0,0,0,1042012.65,54085.59,987927.06
2023/4/30,US_Anker,0,11220,19356,52719,0,0,0,74185,0,2662,0,0,0,0,0,1144974,137584,5451496,0,0,0,6414632,0,676625,0,0,0,0,7086005.71,225592.08,6860413.63
2023/4/30,ANZ,0,0,41,0,0,0,0,0,0,2518,0,0,0,0,0,0,542,0,0,0,0,0,0,1664050,0,0,0,0,147749.27,21167.18,126582.09
2023/4/30,Other,0,1833,628,4744,0,0,740,6199,925,238,0,0,0,0,0,237992,11659,1093894,0,0,288648,2922881,98165,164502,0,0,0,0,108587.78,80519.7,28068.08
2023/4/30,GLOBAL_PPS-Other,0,0,0,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,710061,0,0,0,0,0,0,0
2023/5/7,UK_IE,0,10380,18845,34503,0,0,2524,20742,0,150,0,0,0,0,0,1917785,135282,5101680,0,0,568686,4703907,0,32952,0,0,0,0,2737668.04,330176.65,2407491.39
2023/5/7,US_Anker,0,9851,20153,42672,930,0,0,74368,0,3373,0,0,0,0,0,1225764,140175,5462580,414950,0,0,6156646,0,762304,0,0,0,0,8057208.16,250772.01,7806436.15
2023/5/7,DBNX,0,23463,24713,29640,0,0,0,31582,0,1987,0,0,0,887,0,2840499,227539,4229887,0,0,0,4844745,0,838417,0,0,0,123733,4610934.81,648145.9,3962788.91
2023/5/7,Spark,0,957,874,0,0,0,0,0,0,137,0,0,0,0,0,124698,5610,0,0,0,0,0,0,73877,0,0,0,0,637850.31,9514.31,628336
2023/5/7,US_Eufy,0,20342,16275,151264,0,0,0,38619,4979,1653,0,0,0,0,0,2877838,122350,12120754,0,0,0,4255378,494565,432462,0,0,0,0,5491977.24,732055.17,4759922.07
2023/5/7,ANZ,0,0,55,0,0,0,0,0,0,4016,0,0,0,0,0,0,752,0,0,0,0,0,0,2675169,0,0,0,0,133925.39,15403.54,118521.85
2023/5/7,Other,0,1597,731,5063,0,0,1573,7247,1077,584,0,0,0,0,0,116684,11939,1238975,0,0,467905,3410362,106838,318966,0,0,0,0,154994.1,106749.23,48244.87
2023/5/7,GLOBAL_PPS-US,0,20520,6148,12883,4662,0,0,7508,153,989,0,0,0,0,0,1644664,10304,1326870,4727113,0,0,1045251,16366,122898,0,0,0,0,931133.29,240680.77,690452.52
2023/5/7,GLOBAL_PPS-Other,0,0,0,0,0,0,0,0,0,3320,0,0,0,0,0,0,0,0,0,0,0,0,0,1573464,0,0,0,0,0,0,0
2023/5/7,MEA,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,498875,0,0,0,0,243547.82,0,0
2023/5/7,CA,0,4167,2306,2354,0,0,0,0,147,669,0,0,0,0,0,629753,23441,218018,0,0,0,0,18694,267008,0,0,0,0,1270462.81,89129.37,1181333.44
2023/5/7,GLOBAL_PPS-EU,0,46929,12087,24352,0,0,0,0,0,0,0,0,0,0,0,4564874,39074,3540603,0,0,0,0,0,0,0,0,0,0,860553.42,348512.21,512041.21
2023/5/7,US_Soundcore,0,2365,6338,5609,0,0,436,7582,1546,5441,0,0,0,656,0,286680,62649,438886,0,0,73372,907235,165657,1690387,0,0,0,78463,3407526.87,144233.07,3263293.8
2023/5/14,ANZ,0,0,55,0,0,0,0,0,0,4940,0,0,0,0,0,0,727,0,0,0,0,0,0,3501288,0,0,0,0,173077.12,27147.79,145929.33
2023/5/14,GLOBAL_PPS-US,0,18138,4944,15999,4662,0,0,5120,34,987,0,0,0,0,0,1257856,11465,1693119,4878226,0,0,741282,8102,100837,0,0,0,0,886425.39,283956.5,602468.89
2023/5/14,GLOBAL_PPS-Other,0,0,0,0,0,0,0,0,0,7357,0,0,0,0,0,0,0,0,0,0,0,0,0,2844058,0,0,0,0,0,0,0
2023/5/14,UK_IE,187,8946,16443,55849,0,0,6866,13016,0,251,0,0,0,0,58097,1589469,122177,8372128,0,0,1643775,2641733,0,52649,0,0,0,0,2767447.98,346098.51,2421349.47
2023/5/14,Other,0,2085,1128,5176,0,0,857,6917,952,1104,0,0,0,0,0,3142022,14563,1189201,0,0,570024,3232862,106130,597251,0,0,0,0,878968.82,127120.14,751848.68
2023/5/14,CA,0,4013,3119,5579,0,0,0,0,165,619,0,0,0,0,0,552877,30221,609033,0,0,0,0,22100,219221,0,0,0,0,1195423.51,128608.02,1066815.49
2023/5/14,US_Anker,549,8708,16443,18787,2117,0,16338,71778,0,3150,0,0,0,0,162860,1129099,121624,3301715,856638,0,2729639,5693460,0,776444,0,0,0,0,7011663.03,207227.99,6804435.04
2023/5/14,GLOBAL_PPS-EU,0,39738,10317,23114,0,0,3209,0,0,0,0,0,0,0,0,3122049,27538,3161788,0,0,772173,0,0,0,0,0,0,0,815956.62,295022.94,520933.68
2023/5/14,US_Eufy,0,22713,25642,304278,0,0,1601,28415,5378,1828,0,0,0,0,0,2821209,184435,21658831,0,0,163152,4092341,461316,416863,0,0,0,0,5338933.03,898737.7,4440195.33
2023/5/14,US_Soundcore,0,1748,4461,3553,0,0,611,721,1311,4528,0,0,0,1489,0,271671,41262,604575,0,0,96871,104417,140508,1681591,0,0,0,118679,3078981.04,86685.7,2992295.34
2023/5/14,Spark,0,822,786,0,0,0,0,0,0,42,0,0,0,0,0,122633,6371,0,0,0,0,0,0,29638,0,0,0,0,680343.87,5586.41,674757.46
2023/5/14,MEA,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,431166,0,0,0,0,266247.9,0,0
2023/5/14,DBNX,77,19542,20231,72150,0,0,4480,27781,0,1659,0,0,0,771,822,2303187,224801,10598894,0,0,1502443,3743881,0,838773,0,0,0,105475,4015811.89,674087.42,3341724.47
2023/5/21,GLOBAL_PPS-EU,0,41473,9409,30239,0,0,8273,4612,0,0,0,0,0,0,0,3026889,26979,3991969,0,0,1683093,621048,0,0,0,0,0,0,951473.51,396966.45,554507.06
